Stofgroep	Stofnaam	CAS-nummer	Afdeling	Branche	Subbranche	Compartiment	Emissiestatus	
ZZS (dier)geneesmiddelen			3.3 Complexe bedrijven	3.3.14 Grootschalige mestverwerking		Water	Emissie verwacht
ZZS (dier)geneesmiddelen	carbadox	6804-07-5	3.3 Complexe bedrijven	3.3.14 Grootschalige mestverwerking		Water	Emissie mogelijk
ZZS (dier)geneesmiddelen	clotrimazol	23593-75-1	3.3 Complexe bedrijven	3.3.14 Grootschalige mestverwerking		Water	Emissie mogelijk
ZZS (dier)geneesmiddelen	diosgenin	512-04-9	3.3 Complexe bedrijven	3.3.14 Grootschalige mestverwerking		Water	Emissie mogelijk
ZZS (dier)geneesmiddelen	(S)-3-(1-fenyl-3-oxobutyl)-4-hydroxy-2-benzopyron	5543-57-7	3.3 Complexe bedrijven	3.3.14 Grootschalige mestverwerking		Water	Emissie mogelijk
ZZS (dier)geneesmiddelen	(R)-3-(1-fenyl-3-oxobutyl)-4-hydroxy-2-benzopyron	5543-58-8	3.3 Complexe bedrijven	3.3.14 Grootschalige mestverwerking		Water	Emissie mogelijk
ZZS (dier)geneesmiddelen	ketoconazool	65277-42-1	3.3 Complexe bedrijven	3.3.14 Grootschalige mestverwerking		Water	Emissie mogelijk
ZZS (dier)geneesmiddelen	warfarine	81-81-2	3.3 Complexe bedrijven	3.3.14 Grootschalige mestverwerking		Water	Emissie mogelijk
ZZS (dier)geneesmiddelen	(E)-3-[1-[4-[2-(dimethylamino)ethoxy]fenyl]-2-fenylbut-1-enyl]fenol	82413-20-5	3.3 Complexe bedrijven	3.3.14 Grootschalige mestverwerking		Water	Emissie mogelijk
ZZS (dier)geneesmiddelen	imidazool	288-32-4	3.3 Complexe bedrijven	3.3.14 Grootschalige mestverwerking		Water	Emissie mogelijk
ZZS (dier)geneesmiddelen	chloorfacinon	3691-35-8	3.3 Complexe bedrijven	3.3.14 Grootschalige mestverwerking		Water	Emissie mogelijk
ZZS (dier)geneesmiddelen	theofylline	58-55-9	3.3 Complexe bedrijven	3.3.14 Grootschalige mestverwerking		Water	Emissie mogelijk
ZZS (dier)geneesmiddelen	mycofenolinezuur	24280-93-1	3.3 Complexe bedrijven	3.3.14 Grootschalige mestverwerking		Water	Emissie mogelijk
ZZS (dier)geneesmiddelen	roxarsone	121-19-7	3.3 Complexe bedrijven	3.3.14 Grootschalige mestverwerking		Water	Emissie mogelijk
