Stofgroep	Stofnaam	CAS-nummer	Afdeling	Branche	Subbranche	Compartiment	Emissiestatus	
ZZS arseen en arseenverbindingen	ijzer(III)arsenaat	10102-49-5	3.9 Sport en recreatie	3.9.2 Jachthaven		Water	Emissie mogelijk
ZZS arseen en arseenverbindingen	ijzer(III)arseniet	63989-69-5	3.9 Sport en recreatie	3.9.2 Jachthaven		Water	Emissie mogelijk
ZZS arseen en arseenverbindingen	kakodylzuur	75-60-5	3.9 Sport en recreatie	3.9.2 Jachthaven		Water	Emissie mogelijk
ZZS arseen en arseenverbindingen	kaliumdihydroarsenaat	7784-41-0	3.9 Sport en recreatie	3.9.2 Jachthaven		Water	Emissie mogelijk
ZZS arseen en arseenverbindingen	kaliumarsenaat	10124-50-2	3.9 Sport en recreatie	3.9.2 Jachthaven		Water	Emissie mogelijk
ZZS arseen en arseenverbindingen	koperacetoarseniet	12002-03-8	3.9 Sport en recreatie	3.9.2 Jachthaven		Water	Emissie mogelijk
ZZS arseen en arseenverbindingen	koperarseniet	10290-12-7	3.9 Sport en recreatie	3.9.2 Jachthaven		Water	Emissie mogelijk
ZZS arseen en arseenverbindingen	kwik(II)arsenaat	7784-37-4	3.9 Sport en recreatie	3.9.2 Jachthaven		Water	Emissie mogelijk
ZZS arseen en arseenverbindingen	loodarsenaten		3.9 Sport en recreatie	3.9.2 Jachthaven		Water	Emissie mogelijk
ZZS arseen en arseenverbindingen	loodarsenieten		3.9 Sport en recreatie	3.9.2 Jachthaven		Water	Emissie mogelijk
ZZS arseen en arseenverbindingen	magnesiumarsenaat	10103-50-1	3.9 Sport en recreatie	3.9.2 Jachthaven		Water	Emissie mogelijk
ZZS arseen en arseenverbindingen	natriumarsenaat	7631-89-2	3.9 Sport en recreatie	3.9.2 Jachthaven		Water	Emissie mogelijk
ZZS arseen en arseenverbindingen	natriumarseniet	15120-17-9	3.9 Sport en recreatie	3.9.2 Jachthaven		Water	Emissie mogelijk
ZZS arseen en arseenverbindingen	natriumkakodylaat	124-65-2	3.9 Sport en recreatie	3.9.2 Jachthaven		Water	Emissie mogelijk
ZZS arseen en arseenverbindingen	strontiumarseniet	15195-06-9	3.9 Sport en recreatie	3.9.2 Jachthaven		Water	Emissie mogelijk
ZZS arseen en arseenverbindingen	zilverarseniet	7784-08-9	3.9 Sport en recreatie	3.9.2 Jachthaven		Water	Emissie mogelijk
ZZS arseen en arseenverbindingen	zinkarsenaat of zinkarseniet of zinkarsenaat en zinkarseniet, mengsel		3.9 Sport en recreatie	3.9.2 Jachthaven		Water	Emissie mogelijk
ZZS arseen en arseenverbindingen	arsine	7784-42-1	3.9 Sport en recreatie	3.9.2 Jachthaven		Water	Emissie mogelijk
ZZS arseen en arseenverbindingen	ijzer(II)arsenaat	10102-50-8	3.9 Sport en recreatie	3.9.2 Jachthaven		Water	Emissie mogelijk
ZZS arseen en arseenverbindingen	pesticide, arseenverbinding		3.9 Sport en recreatie	3.9.2 Jachthaven		Water	Emissie mogelijk
ZZS arseen en arseenverbindingen	indium arsenide	1303-11-3	3.9 Sport en recreatie	3.9.2 Jachthaven		Water	Emissie mogelijk
ZZS arseen en arseenverbindingen	2-aminofenylarsenigzuur	2045-00-3	3.9 Sport en recreatie	3.9.2 Jachthaven		Water	Emissie mogelijk
ZZS arseen en arseenverbindingen	2-nitrofenylarsenigzuur	5410-29-7	3.9 Sport en recreatie	3.9.2 Jachthaven		Water	Emissie mogelijk
ZZS arseen en arseenverbindingen	4-hydroxyfenylarsenigzuur	98-14-6	3.9 Sport en recreatie	3.9.2 Jachthaven		Water	Emissie mogelijk
ZZS arseen en arseenverbindingen	arseenoxides, bismut-ijzer-antimoonoxides, natriumaluminiumfluoride, zinksulfaat, terugwinningsproducten uit koper- en zink-stof 		3.9 Sport en recreatie	3.9.2 Jachthaven		Water	Emissie mogelijk
ZZS arseen en arseenverbindingen	arseen(V)oxide hydraat	12044-50-7	3.9 Sport en recreatie	3.9.2 Jachthaven		Water	Emissie mogelijk
ZZS arseen en arseenverbindingen	arsenigzuur, [4-[[4-(dimethylamino)fenyl]azo]fenyl]-, monohydrochloride	73688-85-4	3.9 Sport en recreatie	3.9.2 Jachthaven		Water	Emissie mogelijk
ZZS arseen en arseenverbindingen	calcium arsenaat (CaHAsO4) (6CI,7CI)	15195-00-3	3.9 Sport en recreatie	3.9.2 Jachthaven		Water	Emissie mogelijk
ZZS arseen en arseenverbindingen	difenoxarsine-10-yl oxide	58-36-6	3.9 Sport en recreatie	3.9.2 Jachthaven		Water	Emissie mogelijk
ZZS arseen en arseenverbindingen	difenyljodonium hexafluoroarsenaat	62613-15-4	3.9 Sport en recreatie	3.9.2 Jachthaven		Water	Emissie mogelijk
ZZS arseen en arseenverbindingen	dinatrium 3-[(o-fenylarsenigzuur)azo]-4,5-dihydroxynaftaleen-2,7-disulfonaat	3547-38-4	3.9 Sport en recreatie	3.9.2 Jachthaven		Water	Emissie mogelijk
ZZS arseen en arseenverbindingen	dinatrium 4-[(o-fenylarsenigzuur)azo]-3-hydroxynaftaleen-2,7-disulfonaat	3688-92-4	3.9 Sport en recreatie	3.9.2 Jachthaven		Water	Emissie mogelijk
ZZS arseen en arseenverbindingen	dinatriumwaterstofarsenaat	7778-43-0	3.9 Sport en recreatie	3.9.2 Jachthaven		Water	Emissie mogelijk
ZZS arseen en arseenverbindingen	methyltrifenylarsoniumiodide	1499-33-8	3.9 Sport en recreatie	3.9.2 Jachthaven		Water	Emissie mogelijk
ZZS arseen en arseenverbindingen	fenylarsine oxide	637-03-6	3.9 Sport en recreatie	3.9.2 Jachthaven		Water	Emissie mogelijk
ZZS arseen en arseenverbindingen	fenylarsenigzuur	98-05-5	3.9 Sport en recreatie	3.9.2 Jachthaven		Water	Emissie mogelijk
ZZS arseen en arseenverbindingen	kaliumhexafluorarsenaat	17029-22-0	3.9 Sport en recreatie	3.9.2 Jachthaven		Water	Emissie mogelijk
ZZS arseen en arseenverbindingen	roxarsone	121-19-7	3.9 Sport en recreatie	3.9.2 Jachthaven		Water	Emissie mogelijk
ZZS arseen en arseenverbindingen	rubidium diwaterstofarsenaat	13464-57-8	3.9 Sport en recreatie	3.9.2 Jachthaven		Water	Emissie mogelijk
ZZS arseen en arseenverbindingen	natriumarsenaat dibasisch heptahydraat	10048-95-0	3.9 Sport en recreatie	3.9.2 Jachthaven		Water	Emissie mogelijk
ZZS arseen en arseenverbindingen	tetramethylarsonium iodide	5814-20-0	3.9 Sport en recreatie	3.9.2 Jachthaven		Water	Emissie mogelijk
ZZS arseen en arseenverbindingen	tetrafenylarsonium chloride hydrochloride hydraat	123334-18-9	3.9 Sport en recreatie	3.9.2 Jachthaven		Water	Emissie mogelijk
ZZS arseen en arseenverbindingen	tricadmium diarsenide	12006-15-4	3.9 Sport en recreatie	3.9.2 Jachthaven		Water	Emissie mogelijk
ZZS arseen en arseenverbindingen	trifenylarsine	603-32-7	3.9 Sport en recreatie	3.9.2 Jachthaven		Water	Emissie mogelijk
ZZS arseen en arseenverbindingen	trizilverarsenaat	13510-44-6	3.9 Sport en recreatie	3.9.2 Jachthaven		Water	Emissie mogelijk
ZZS arseen en arseenverbindingen	trinatrium arsenaat	13464-38-5	3.9 Sport en recreatie	3.9.2 Jachthaven		Water	Emissie mogelijk
ZZS arseen en arseenverbindingen	trizink diarsenide	12006-40-5	3.9 Sport en recreatie	3.9.2 Jachthaven		Water	Emissie mogelijk
ZZS arseen en arseenverbindingen	zink arsenaat	13464-44-3	3.9 Sport en recreatie	3.9.2 Jachthaven		Water	Emissie mogelijk
ZZS arseen en arseenverbindingen	loodarseniet	10031-13-7	3.9 Sport en recreatie	3.9.2 Jachthaven		Water	Emissie mogelijk
ZZS arseen en arseenverbindingen	calciumarseniet	52740-16-6	3.9 Sport en recreatie	3.9.2 Jachthaven		Water	Emissie mogelijk
ZZS arseen en arseenverbindingen	kaliumarseniet	13464-35-2	3.9 Sport en recreatie	3.9.2 Jachthaven		Water	Emissie mogelijk
ZZS arseen en arseenverbindingen	tricalcium diarseniet	27152-57-4	3.9 Sport en recreatie	3.9.2 Jachthaven		Water	Emissie mogelijk
ZZS arseen en arseenverbindingen	1-hepteen-1-arsenigzuur, 2-chloor-, monoammonium zout	300-88-9	3.9 Sport en recreatie	3.9.2 Jachthaven		Water	Emissie mogelijk
ZZS arseen en arseenverbindingen	lithium hexafluorarsenaat	29935-35-1	3.9 Sport en recreatie	3.9.2 Jachthaven		Water	Emissie mogelijk
ZZS organotinverbindingen			3.9 Sport en recreatie	3.9.2 Jachthaven		Water	Emissie verwacht
ZZS organotinverbindingen	azocyclotin	41083-11-8	3.9 Sport en recreatie	3.9.2 Jachthaven		Water	Emissie mogelijk
ZZS organotinverbindingen	cyhexatin	13121-70-5	3.9 Sport en recreatie	3.9.2 Jachthaven		Water	Emissie mogelijk
ZZS organotinverbindingen	dibutyltinwaterstofboraat	75113-37-0	3.9 Sport en recreatie	3.9.2 Jachthaven		Water	Emissie mogelijk
ZZS organotinverbindingen	dibutyltinhydride	1002-53-5	3.9 Sport en recreatie	3.9.2 Jachthaven		Water	Emissie mogelijk
ZZS organotinverbindingen	dibutyltindichloride	683-18-1	3.9 Sport en recreatie	3.9.2 Jachthaven		Water	Emissie mogelijk
ZZS organotinverbindingen	dibutyltinoxide	818-08-6	3.9 Sport en recreatie	3.9.2 Jachthaven		Water	Emissie mogelijk
ZZS organotinverbindingen	fenbutatin	13356-08-6	3.9 Sport en recreatie	3.9.2 Jachthaven		Water	Emissie mogelijk
ZZS organotinverbindingen	trifenyltinhydroxide	76-87-9	3.9 Sport en recreatie	3.9.2 Jachthaven		Water	Emissie mogelijk
ZZS organotinverbindingen	tetrabutyltin	1461-25-2	3.9 Sport en recreatie	3.9.2 Jachthaven		Water	Emissie mogelijk
ZZS organotinverbindingen	tributyl(vinyl)tin	7486-35-3	3.9 Sport en recreatie	3.9.2 Jachthaven		Water	Emissie mogelijk
ZZS organotinverbindingen	tributyltin	688-73-3	3.9 Sport en recreatie	3.9.2 Jachthaven		Water	Emissie mogelijk
ZZS organotinverbindingen	tributyltin-kation	36643-28-4	3.9 Sport en recreatie	3.9.2 Jachthaven		Water	Emissie mogelijk
ZZS organotinverbindingen	tributyltinoxide	56-35-9	3.9 Sport en recreatie	3.9.2 Jachthaven		Water	Emissie mogelijk
ZZS organotinverbindingen	trifenyltin	892-20-6	3.9 Sport en recreatie	3.9.2 Jachthaven		Water	Emissie mogelijk
ZZS organotinverbindingen	trifenyltinacetaat	900-95-8	3.9 Sport en recreatie	3.9.2 Jachthaven		Water	Emissie mogelijk
ZZS organotinverbindingen	trifenyltinchloride	639-58-7	3.9 Sport en recreatie	3.9.2 Jachthaven		Water	Emissie mogelijk
ZZS organotinverbindingen	2-ethylhexyl 10-ethyl-4,4-dioctyl-7-oxo-8-oxa-3,5-dithia-4-stannatetradecanoaat	15571-58-1	3.9 Sport en recreatie	3.9.2 Jachthaven		Water	Emissie mogelijk
ZZS organotinverbindingen	organische tinverbindingen		3.9 Sport en recreatie	3.9.2 Jachthaven		Water	Emissie mogelijk
ZZS organotinverbindingen	tributyltin verbindingen		3.9 Sport en recreatie	3.9.2 Jachthaven		Water	Emissie mogelijk
ZZS organotinverbindingen	mengsel van 2-ethylhexyl 10-ethyl-4,4-dioctyl-7-oxo-8-oxa-3,5-dithia-4-stannatetradecanoaat en 2-ethylhexyl 10-ethyl-4-[[2-[(2-ethylhexyl)oxy]-2-oxoethyl]thio]-4-octyl-7-oxo-8-oxa-3,5-dithia-4-stannatetradecanoaat (mengsel van DOTE en MOTE)		3.9 Sport en recreatie	3.9.2 Jachthaven		Water	Emissie mogelijk
ZZS organotinverbindingen	dibutyltindilauraat	77-58-7	3.9 Sport en recreatie	3.9.2 Jachthaven		Water	Emissie mogelijk
ZZS organotinverbindingen	2-ethylhexyl 10-ethyl-4,4-dimethyl-7-oxo-8-oxa-3,5-dithia-4-stannatetradecanoate	57583-35-4	3.9 Sport en recreatie	3.9.2 Jachthaven		Water	Emissie mogelijk
ZZS organotinverbindingen	2-ethylhexyl 10-ethyl-4-[[2-[(2-ethylhexyl)oxy]-2-oxoethyl]thio]-4-methyl-7-oxo-8-oxa-3,5-dithia-4- tintetradecanoaat	57583-34-3	3.9 Sport en recreatie	3.9.2 Jachthaven		Water	Emissie mogelijk
ZZS organotinverbindingen	dibutylbis(pentaan-2,4-dionato-O,O”)tin	22673-19-4	3.9 Sport en recreatie	3.9.2 Jachthaven		Water	Emissie mogelijk
ZZS organotinverbindingen	dibutyltin bis(2-ethylhexanoaat)	2781-10-4	3.9 Sport en recreatie	3.9.2 Jachthaven		Water	Emissie mogelijk
ZZS organotinverbindingen	dibutyltin di(acetaat)	1067-33-0	3.9 Sport en recreatie	3.9.2 Jachthaven		Water	Emissie mogelijk
ZZS organotinverbindingen	dibutyltin maleaat	78-04-6	3.9 Sport en recreatie	3.9.2 Jachthaven		Water	Emissie mogelijk
ZZS organotinverbindingen	dichloordioctylstannaan	3542-36-7	3.9 Sport en recreatie	3.9.2 Jachthaven		Water	Emissie mogelijk
ZZS organotinverbindingen	dimethyltin dichloride	753-73-1	3.9 Sport en recreatie	3.9.2 Jachthaven		Water	Emissie mogelijk
ZZS organotinverbindingen	dioctyltin oxide	870-08-6	3.9 Sport en recreatie	3.9.2 Jachthaven		Water	Emissie mogelijk
ZZS organotinverbindingen	hexabutyldistannaan	813-19-4	3.9 Sport en recreatie	3.9.2 Jachthaven		Water	Emissie mogelijk
ZZS organotinverbindingen	n-butyltin trichloride	1118-46-3	3.9 Sport en recreatie	3.9.2 Jachthaven		Water	Emissie mogelijk
ZZS organotinverbindingen	dioctyltindilauraat	3648-18-8	3.9 Sport en recreatie	3.9.2 Jachthaven		Water	Emissie mogelijk
ZZS organotinverbindingen	stannaan, dioctyl-, bis (kokos-acyloxy)derivaten	91648-39-4	3.9 Sport en recreatie	3.9.2 Jachthaven		Water	Emissie mogelijk
ZZS organotinverbindingen	dioctyltindilauraat, stannaan, dioctyl-, bis(kokosacyloxy)derivaten en alle andere stannaan-, dioctyl-, bis(vetacyloxy)derivaten waarin C12 het overheersende koolstofgetal is van de vetzuuracyloxygroep		3.9 Sport en recreatie	3.9.2 Jachthaven		Water	Emissie mogelijk
ZZS organotinverbindingen	dioctyltin dilauraat; stannaan, dioctyl-, bis(kokos-acyloxy)derivaten		3.9 Sport en recreatie	3.9.2 Jachthaven		Water	Emissie mogelijk
ZZS organotinverbindingen	dibutyltin (kation) 	14488-53-0	3.9 Sport en recreatie	3.9.2 Jachthaven		Water	Emissie mogelijk
